Game URL,Vote_precentage
https://www.roblox.com/games/4827676673/My-first-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4827676673&position=4801&universeId=1635575915,Unknown vote percentage
https://www.roblox.com/games/1614761027/gun-war-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1614761027&position=4802&universeId=623000451,100%
https://www.roblox.com/games/13042158833/UNITED-KINGDOM-TEST-GAME?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13042158833&position=4803&universeId=4557220206,Unknown vote percentage
https://www.roblox.com/games/9198413711/2022-new-game-sky-shooter?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9198413711&position=4804&universeId=3450048193,100%
https://www.roblox.com/games/11846304200/cheese-time-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11846304200&position=4805&universeId=4192447745,100%
https://www.roblox.com/games/12167272035/goofy-ship-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12167272035&position=4806&universeId=4290419002,100%
https://www.roblox.com/games/5254589986/MUSIC-FIXED-Vibe-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5254589986&position=4807&universeId=1840293741,100%
https://www.roblox.com/games/9945246801/Zombie-Survival-Shooting-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9945246801&position=4808&universeId=3668225746,Unknown vote percentage
https://www.roblox.com/games/5479638438/Game-with-gamepasses-for-pls-donate-uwu?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5479638438&position=4809&universeId=1916087026,Unknown vote percentage
https://www.roblox.com/games/10629962364/Working-Mirror-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10629962364&position=4810&universeId=3855767243,54%
https://www.roblox.com/games/6267275217/Best-Game-2021-B?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6267275217&position=4811&universeId=2308269927,50%
https://www.roblox.com/games/1145749289/my-free-for-everyone-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1145749289&position=4812&universeId=471088882,Unknown vote percentage
https://www.roblox.com/games/3787447324/Funny-family-games-tv-Funny-family-games-tv?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3787447324&position=4813&universeId=1306333096,0%
https://www.roblox.com/games/11533364429/jojo-game-locked-and-loaded?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11533364429&position=4814&universeId=4095787066,Unknown vote percentage
https://www.roblox.com/games/5617078791/Dangerous-woman-tour-new-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5617078791&position=4815&universeId=1967732738,0%
https://www.roblox.com/games/8151823598/Fighting-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=8151823598&position=4816&universeId=3133652448,100%
https://www.roblox.com/games/6189521268/Unrealistic-shooter-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6189521268&position=4817&universeId=2266761310,100%
https://www.roblox.com/games/13009721933/Dont-Touch-Grass-The-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13009721933&position=4818&universeId=4547488289,100%
https://www.roblox.com/games/8660933213/PVP-GAME-update?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=8660933213&position=4819&universeId=3294507209,Unknown vote percentage
https://www.roblox.com/games/11954769979/7fsa-NON-VR-VR-Testing-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11954769979&position=4820&universeId=4231091886,100%
https://www.roblox.com/games/6308250363/Random-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6308250363&position=4821&universeId=2328865703,88%
https://www.roblox.com/games/11045593479/fun-game-D?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11045593479&position=4822&universeId=3965711759,Unknown vote percentage
https://www.roblox.com/games/6837453708/games-showcase-book-kk-leaks-beta?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6837453708&position=4823&universeId=2600815068,Unknown vote percentage
https://www.roblox.com/games/10901077735/a-riggged-zombie-shooter-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10901077735&position=4824&universeId=3932738462,Unknown vote percentage
https://www.roblox.com/games/6598533842/bbrsept2010-Robloxs-Fan-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6598533842&position=4825&universeId=2485686796,100%
https://www.roblox.com/games/9782298368/Should-you-would-you-donate-DONATION-GAME?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9782298368&position=4826&universeId=3622409304,100%
https://www.roblox.com/games/6444553512/PVP-gun-game-Beta?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6444553512&position=4827&universeId=2402327041,Unknown vote percentage
https://www.roblox.com/games/7016670703/BETA-Game-ma-kinh-d-vl-vietnamese-ver?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=7016670703&position=4828&universeId=2698013121,100%
https://www.roblox.com/games/10047165662/update-home-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10047165662&position=4829&universeId=3697050435,Unknown vote percentage
https://www.roblox.com/games/6446214833/Normal-Baseplate-The-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6446214833&position=4830&universeId=2403206972,57%
https://www.roblox.com/games/9170974561/Unnamed-War-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9170974561&position=4831&universeId=3441579305,100%
https://www.roblox.com/games/5166852302/pool-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5166852302&position=4832&universeId=1800705271,0%
https://www.roblox.com/games/1381303332/CompleteThe-Game-For-Prizes?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1381303332&position=4833&universeId=552213252,52%
https://www.roblox.com/games/1412317507/New-Game-Pass-Checkpoint-Racing?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1412317507&position=4834&universeId=562674257,35%
https://www.roblox.com/games/13048247800/Untitled-Roleplay-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13048247800&position=4835&universeId=4559088791,Unknown vote percentage
https://www.roblox.com/games/11717170681/untited-fighting-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11717170681&position=4836&universeId=4150127365,Unknown vote percentage
https://www.roblox.com/games/12077980544/kevins-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12077980544&position=4837&universeId=4263747611,100%
https://www.roblox.com/games/11379899766/1v1-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11379899766&position=4838&universeId=4049290573,66%
https://www.roblox.com/games/6117067090/FFA-Gun-Game-Has-bugs?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6117067090&position=4839&universeId=2227682389,66%
https://www.roblox.com/games/4627516272/Get-free-game-passes-donation-center?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4627516272&position=4840&universeId=1519466413,Unknown vote percentage
https://www.roblox.com/games/13045910489/PLS-DEBATE-donation-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13045910489&position=4841&universeId=4558369901,100%
https://www.roblox.com/games/11199633734/NEW-Combat-fighting-robloxians-FPS-GAME?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11199633734&position=4842&universeId=3998112223,100%
https://www.roblox.com/games/443950487/Survive-the-murderer-Pvp-survival-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=443950487&position=4843&universeId=169514100,100%
https://www.roblox.com/games/5985865150/Testing-Cancelled-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5985865150&position=4844&universeId=2158194457,Unknown vote percentage
https://www.roblox.com/games/12240833155/albert-game-LOUD-NOISE-WARNING-donation-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12240833155&position=4845&universeId=4313047316,Unknown vote percentage
https://www.roblox.com/games/11928961163/hd-admin-game-ban-hammer?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11928961163&position=4846&universeId=4222324364,Unknown vote percentage
https://www.roblox.com/games/11756677270/Evil-Castle-horror-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11756677270&position=4847&universeId=4162222988,50%
https://www.roblox.com/games/10560688931/Some-Random-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10560688931&position=4848&universeId=3836920719,Unknown vote percentage
https://www.roblox.com/games/10540974978/8-6-1993-Early-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10540974978&position=4849&universeId=3831728940,50%
https://www.roblox.com/games/1910665885/run-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1910665885&position=4850&universeId=692134838,37%
https://www.roblox.com/games/3253951989/Untitled-Catalog-Game-DONATION-UPDATE?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3253951989&position=4851&universeId=1175055970,100%
https://www.roblox.com/games/13051226200/a-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13051226200&position=4852&universeId=4560039315,Unknown vote percentage
https://www.roblox.com/games/13047836484/AngelsDonationGame?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13047836484&position=4853&universeId=4558968814,100%
https://www.roblox.com/games/9572246542/just-a-normal-game-EXPLOIT-EXECUTOR?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9572246542&position=4854&universeId=3564264117,100%
https://www.roblox.com/games/9567600848/battle-of-gaming?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9567600848&position=4855&universeId=3563070159,100%
https://www.roblox.com/games/10106275327/wolf-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10106275327&position=4856&universeId=3713903024,40%
https://www.roblox.com/games/1614440226/uncopylocked-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1614440226&position=4857&universeId=622919668,20%
https://www.roblox.com/games/4459041477/Rocket-Arena-2006-2009-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4459041477&position=4858&universeId=1420356878,100%
https://www.roblox.com/games/12436298524/scary-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12436298524&position=4859&universeId=4373955252,Unknown vote percentage
https://www.roblox.com/games/13048481823/Basic-Game-Lol?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13048481823&position=4860&universeId=4559156290,Unknown vote percentage
https://www.roblox.com/games/4777032858/a-game-of-capture-the-flag-NEW-VERSION-OUT?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4777032858&position=4861&universeId=1605446298,100%
https://www.roblox.com/games/4064751837/Pirate-RP-only-ships-are-in-the-game-sorry-if-you?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4064751837&position=4862&universeId=1352638571,100%
https://www.roblox.com/games/6747978030/ESCAPE-JAMES-CHARLES-OBBY-SURVIVAL-GAME-PRIZE?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6747978030&position=4863&universeId=2554970931,100%
https://www.roblox.com/games/5267342048/Game-Mix-Stage?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5267342048&position=4864&universeId=1844803663,100%
https://www.roblox.com/games/9840988638/Lava-Obby-Fan-Game-Chapter-2?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9840988638&position=4865&universeId=3638419971,100%
https://www.roblox.com/games/6438090969/Untitled-vido-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6438090969&position=4866&universeId=2398864298,100%
https://www.roblox.com/games/12318313009/DOORS-FUN-GAME-NEW?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12318313009&position=4867&universeId=4337378369,0%
https://www.roblox.com/games/13039395526/BETA-Random-Clicker-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13039395526&position=4868&universeId=4556388443,100%
https://www.roblox.com/games/3243403712/Car-Racing-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3243403712&position=4869&universeId=1171591082,100%
https://www.roblox.com/games/10159124697/Video-Games-Tycoon?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10159124697&position=4870&universeId=3728195100,Unknown vote percentage
https://www.roblox.com/games/13056083797/Sword-Fighting-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13056083797&position=4871&universeId=4561802751,Unknown vote percentage
https://www.roblox.com/games/201968992/GET-BEFORE-ITS-ALL-GONE-THIS-GAME-WOR?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=201968992&position=4872&universeId=92986196,60%
https://www.roblox.com/games/13060492572/HG-GAME-ULTRAS?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13060492572&position=4873&universeId=4563323247,100%
https://www.roblox.com/games/12990870132/literally-classic-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12990870132&position=4874&universeId=4541837093,100%
https://www.roblox.com/games/3189832584/UnderGames?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3189832584&position=4875&universeId=1151741429,70%
https://www.roblox.com/games/11294451753/Another-Survival-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11294451753&position=4876&universeId=4024897903,80%
https://www.roblox.com/games/12803567958/Motorcycle-Drift-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12803567958&position=4877&universeId=4483375738,Unknown vote percentage
https://www.roblox.com/games/11694059871/Classic-Styled-Sans-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11694059871&position=4878&universeId=4142463016,100%
https://www.roblox.com/games/10871036371/Simon-says-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10871036371&position=4879&universeId=3924003715,100%
https://www.roblox.com/games/7217560914/Tower-defense-game-testing-place?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=7217560914&position=4880&universeId=2808922811,Unknown vote percentage
https://www.roblox.com/games/12055866822/USELESS-GAME?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12055866822&position=4881&universeId=4258242547,100%
https://www.roblox.com/games/5758187645/The-most-expensive-game-EVER-emree-and-brihannamay?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5758187645&position=4882&universeId=2042364901,77%
https://www.roblox.com/games/8058191676/RUN-FROM-SQUID-GAME?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=8058191676&position=4883&universeId=3105238483,100%
https://www.roblox.com/games/12712661029/FPS-Zombie-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12712661029&position=4884&universeId=4456066008,100%
https://www.roblox.com/games/6741481295/Gaming-Studio?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6741481295&position=4885&universeId=2551437617,50%
https://www.roblox.com/games/12011122279/The-Arena-Sword-Fighting-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12011122279&position=4886&universeId=4249890722,Unknown vote percentage
https://www.roblox.com/games/11455512466/Nextbot-game-but-bad?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11455512466&position=4887&universeId=4072694639,100%
https://www.roblox.com/games/7077028437/Tower-biltz-battlefront-Test-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=7077028437&position=4888&universeId=2730915263,50%
https://www.roblox.com/games/5250356595/Make-this-the-most-disliked-game-on-Roblox?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5250356595&position=4889&universeId=1838689389,13%
https://www.roblox.com/games/7439836914/Zombie-Apocalypse-Fighting-game-1-2?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=7439836914&position=4890&universeId=2898366446,100%
https://www.roblox.com/games/1397657897/Laser-Games-BETA?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1397657897&position=4891&universeId=557624395,Unknown vote percentage
https://www.roblox.com/games/10095187503/NEW-GAME-CAT-Cat-City?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10095187503&position=4892&universeId=3710584936,100%
https://www.roblox.com/games/6694668066/GAME-REWORK-bard-the-juju-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6694668066&position=4893&universeId=2525339029,92%
https://www.roblox.com/games/11387244444/THE-MOST-BROKEN-GAME-IN-ROBLOX?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11387244444&position=4894&universeId=4051565857,Unknown vote percentage
https://www.roblox.com/games/11821560113/In-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11821560113&position=4895&universeId=4183907828,100%
https://www.roblox.com/games/2255251159/The-Hangout-This-game-is-not-fully-developed?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=2255251159&position=4896&universeId=783197452,93%
https://www.roblox.com/games/13001238194/COOL-GAME?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13001238194&position=4897&universeId=4544974700,Unknown vote percentage
https://www.roblox.com/games/13070712627/Beta-Fun-PVP-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13070712627&position=4898&universeId=4566847398,100%
https://www.roblox.com/games/13069838416/Tower-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13069838416&position=4899&universeId=4566551472,Unknown vote percentage
https://www.roblox.com/games/13063663018/epic-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13063663018&position=4900&universeId=4564321949,Unknown vote percentage
https://www.roblox.com/games/9247208499/The-Crystal-Cave-RP-Big-Game-Revamp-And-Soon-Hall?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9247208499&position=4901&universeId=3464462890,100%
https://www.roblox.com/games/9473825338/Untitled-sword-game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9473825338&position=4902&universeId=3533076148,100%
https://www.roblox.com/games/8653241281/PvP-Classic-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=8653241281&position=4903&universeId=3292087776,Unknown vote percentage
